WKT,wet_mass_idw,cloud.coverage.0_ARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_ARVI_2020.03.25.10.36.59_7632,cloud.coverage.0_ATSAVI_2020.03.25.10.36.59_7632,cloud.coverage.0_CARI_2020.03.25.10.36.59_7632,cloud.coverage.0_CARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_CCCI_2020.03.25.10.36.59_7632,cloud.coverage.0_CHLGREEN_2020.03.25.10.36.59_7632,cloud.coverage.0_CRI550_2020.03.25.10.36.59_7632,cloud.coverage.0_CRI700_2020.03.25.10.36.59_7632,cloud.coverage.0_CVI_2020.03.25.10.36.59_7632,cloud.coverage.0_EVI_2020.03.25.10.36.59_7632,cloud.coverage.0_EVI2_2020.03.25.10.36.59_7632,cloud.coverage.0_GLI_2020.03.25.10.36.59_7632,cloud.coverage.0_GOSAVI_2020.03.25.10.36.59_7632,cloud.coverage.0_LCI_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI1_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_NDRE_2020.03.25.10.36.59_7632,cloud.coverage.0_NDVI_2020.03.25.10.36.59_7632,cloud.coverage.0_TCI_2020.03.25.10.36.59_7632,cloud.coverage.0_ARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_ARVI_2020.03.30.10.37.00_8331,cloud.coverage.0_ATSAVI_2020.03.30.10.37.00_8331,cloud.coverage.0_CARI_2020.03.30.10.37.00_8331,cloud.coverage.0_CARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_CCCI_2020.03.30.10.37.00_8331,cloud.coverage.0_CHLGREEN_2020.03.30.10.37.00_8331,cloud.coverage.0_CRI550_2020.03.30.10.37.00_8331,cloud.coverage.0_CRI700_2020.03.30.10.37.00_8331,cloud.coverage.0_CVI_2020.03.30.10.37.00_8331,cloud.coverage.0_EVI_2020.03.30.10.37.00_8331,cloud.coverage.0_EVI2_2020.03.30.10.37.00_8331,cloud.coverage.0_GLI_2020.03.30.10.37.00_8331,cloud.coverage.0_GOSAVI_2020.03.30.10.37.00_8331,cloud.coverage.0_LCI_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI1_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_NDRE_2020.03.30.10.37.00_8331,cloud.coverage.0_NDVI_2020.03.30.10.37.00_8331,cloud.coverage.0_TCI_2020.03.30.10.37.00_8331,cloud.coverage.0_ARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_ARVI_2020.04.04.10.36.59_1536,cloud.coverage.0_ATSAVI_2020.04.04.10.36.59_1536,cloud.coverage.0_CARI_2020.04.04.10.36.59_1536,cloud.coverage.0_CARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_CCCI_2020.04.04.10.36.59_1536,cloud.coverage.0_CHLGREEN_2020.04.04.10.36.59_1536,cloud.coverage.0_CRI550_2020.04.04.10.36.59_1536,cloud.coverage.0_CRI700_2020.04.04.10.36.59_1536,cloud.coverage.0_CVI_2020.04.04.10.36.59_1536,cloud.coverage.0_EVI_2020.04.04.10.36.59_1536,cloud.coverage.0_EVI2_2020.04.04.10.36.59_1536,cloud.coverage.0_GLI_2020.04.04.10.36.59_1536,cloud.coverage.0_GOSAVI_2020.04.04.10.36.59_1536,cloud.coverage.0_LCI_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI1_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_NDRE_2020.04.04.10.36.59_1536,cloud.coverage.0_NDVI_2020.04.04.10.36.59_1536,cloud.coverage.0_TCI_2020.04.04.10.36.59_1536,applied_rate
"POLYGON ((430357.067581047 5501849.25364231,430362.067581047 5501849.25364231,430362.067581047 5501844.25364231,430357.067581047 5501844.25364231,430357.067581047 5501849.25364231))",7012.629573,0.484692752,0.63695544,0.354776993,0.283989549,0.166802905,0.711357296,0.319746688,-0.809078366,0.930364132,2.205014944,0.397751048,0.375616387,0.048883373,0.378699228,0.485741526,0.063389635,0.342016071,0.342833862,0.432682335,0.608352423,0.068607841,0.580138385,0.675120234,0.391477883,0.273621216,0.15924827,0.7320337,0.290189534,-0.896099716,1.078386128,2.445944905,0.435009003,0.408800095,0.050742442,0.413529217,0.530361891,0.064221293,0.370256037,0.376724392,0.474451691,0.648184896,0.068195265,0.608243078,0.642310411,0.367228538,0.291159734,0.169560365,0.72189334,0.305069834,-0.590969086,1.468381882,2.448658347,0.410819262,0.394008219,0.045804165,0.399346262,0.494366169,0.062759893,0.356559992,0.353536204,0.442112595,0.612523198,0.067090679,57.90113404
"POLYGON ((430362.067581047 5501849.25364231,430367.067581047 5501849.25364231,430367.067581047 5501844.25364231,430362.067581047 5501844.25364231,430362.067581047 5501849.25364231))",7352.86843,0.53515137,0.649543658,0.370479956,0.29134202,0.168885846,0.701989383,0.315572836,-0.903849676,0.980576664,2.207268775,0.396527208,0.388787687,0.052265069,0.388207659,0.496873975,0.070742119,0.355659038,0.359682336,0.439724125,0.626711518,0.074267531,0.684095502,0.687369332,0.407577343,0.280967906,0.160614207,0.723428756,0.282943152,-1.038207829,1.239118248,2.50763911,0.431435995,0.423028938,0.051513731,0.426301055,0.541967973,0.071568014,0.383576043,0.393819109,0.481932282,0.666427702,0.073104642,0.697981998,0.658026993,0.385706618,0.300671488,0.171766959,0.708840743,0.298168927,-0.660029814,1.655938953,2.472304821,0.406741835,0.409539424,0.050828709,0.411407456,0.506773293,0.072271639,0.372245014,0.373245955,0.449353494,0.634383589,0.073981488,55.3086668
"POLYGON ((430367.067581047 5501849.25364231,430372.067581047 5501849.25364231,430372.067581047 5501844.25364231,430367.067581047 5501844.25364231,430367.067581047 5501849.25364231))",7521.73534,0.585609943,0.662131846,0.386182934,0.298694491,0.170968778,0.692621469,0.311398983,-0.998620987,1.030789196,2.209522605,0.395303369,0.401958972,0.055646766,0.39771609,0.508006424,0.078094605,0.36930199,0.376530811,0.446765915,0.645070642,0.079927221,0.788052589,0.699618429,0.423676789,0.288314581,0.161980145,0.714823812,0.275696769,-1.180315971,1.399850368,2.569333315,0.427862987,0.437257767,0.052285019,0.439072892,0.553574055,0.078914735,0.396896049,0.41091384,0.489412874,0.684670508,0.07801402,0.787720919,0.673743576,0.404184684,0.310183242,0.173973545,0.695788175,0.291268021,-0.729090542,1.843496025,2.495951295,0.402664408,0.425070629,0.055853253,0.423468649,0.519180417,0.081783384,0.38793005,0.39295572,0.456594393,0.65624395,0.080872297,52.87107688
"POLYGON ((430372.067581047 5501849.25364231,430377.067581047 5501849.25364231,430377.067581047 5501844.25364231,430372.067581047 5501844.25364231,430372.067581047 5501849.25364231))",7536.071115,0.53839387,0.666088089,0.390670523,0.289115585,0.167062134,0.707614109,0.30785735,-0.986387581,0.865310118,2.231165349,0.408172525,0.406368978,0.056694307,0.401676096,0.519386172,0.07381569,0.373410992,0.381232984,0.459646031,0.649527743,0.076866426,0.767610565,0.69750534,0.424277313,0.280841596,0.159033295,0.727135435,0.27294565,-1.20516777,1.289324433,2.635229588,0.434790857,0.439228348,0.048885526,0.442322075,0.558932319,0.074041717,0.397878043,0.410830393,0.497016333,0.683594793,0.0743386,0.743463814,0.675055131,0.402068727,0.300051391,0.170076951,0.709350035,0.285299405,-0.77281189,1.656392902,2.524211228,0.418239422,0.423481785,0.052622348,0.423555933,0.523648292,0.075851535,0.385577045,0.389951274,0.463495418,0.653509453,0.076519953,53.73772984
"POLYGON ((430377.067581047 5501849.25364231,430382.067581047 5501849.25364231,430382.067581047 5501844.25364231,430377.067581047 5501844.25364231,430377.067581047 5501849.25364231))",7215.045826,0.492399052,0.670189053,0.395437732,0.279604688,0.163166158,0.722546041,0.304211609,-0.973191857,0.704436794,2.254282773,0.420924552,0.411041416,0.057811542,0.40588066,0.530993432,0.069604788,0.377760321,0.386209093,0.472704358,0.654275835,0.073859287,0.731160432,0.695628688,0.424059875,0.273609661,0.156386305,0.738465697,0.271229446,-1.196887672,1.166147321,2.672040284,0.441998631,0.440107703,0.047192892,0.443770304,0.563370094,0.069409762,0.398304038,0.410290599,0.503604263,0.682033598,0.071028002,0.701322839,0.676225394,0.399561726,0.289793469,0.166088939,0.722826764,0.279092543,-0.811159626,1.48388654,2.555927277,0.433483645,0.421475008,0.049282021,0.423579626,0.527763098,0.069793615,0.382659383,0.386344306,0.470087364,0.650414482,0.072038462,51.65733839
"POLYGON ((430382.067581047 5501849.25364231,430387.067581047 5501849.25364231,430387.067581047 5501844.25364231,430382.067581047 5501844.25364231,430382.067581047 5501849.25364231))",7254.777343,0.496062815,0.670623243,0.396276578,0.279808745,0.163198158,0.722363979,0.303899288,-0.970304906,0.718254209,2.258706927,0.42057313,0.411828771,0.05802062,0.406614348,0.531675994,0.069808826,0.378481373,0.387030885,0.47323899,0.655148834,0.074020255,0.683136135,0.696338028,0.421606004,0.274332866,0.157285847,0.735521644,0.274334192,-1.097492039,1.128193796,2.584783554,0.442838371,0.436833993,0.052313475,0.438367456,0.560608655,0.070132956,0.396636024,0.408921495,0.500557631,0.680577129,0.072122473,0.707671255,0.675801545,0.398388579,0.28941527,0.165814713,0.722571313,0.278377801,-0.795038819,1.52767694,2.566295624,0.432491332,0.420221254,0.048953757,0.423388839,0.526703835,0.069415417,0.380965352,0.384536728,0.469160095,0.64933306,0.071651023,44.43413382
"POLYGON ((430387.067581047 5501849.25364231,430392.067581047 5501849.25364231,430392.067581047 5501844.25364231,430387.067581047 5501844.25364231,430387.067581047 5501849.25364231))",7299.368589,0.506320983,0.677268386,0.40273913,0.279462166,0.162583426,0.72326377,0.299972244,-1.003263667,0.707193062,2.270988762,0.425157525,0.417419814,0.05940585,0.411355592,0.538685665,0.071228912,0.383861713,0.39418,0.479266651,0.662631735,0.07501287,0.671077758,0.69907701,0.421614707,0.276490763,0.158257686,0.731085613,0.274621926,-1.054206282,1.143224001,2.530495822,0.442873634,0.435833521,0.055904335,0.435998559,0.559432447,0.072124194,0.39654135,0.409754246,0.498420298,0.681831554,0.073795998,0.737066284,0.683732852,0.405789368,0.290245578,0.165378731,0.721448839,0.274306059,-0.846912652,1.553889424,2.58271879,0.436255582,0.426432937,0.050447888,0.428736746,0.53389594,0.072012395,0.386924349,0.392758086,0.474801905,0.658224419,0.073327694,50.66769784
"POLYGON ((430392.067581047 5501849.25364231,430397.067581047 5501849.25364231,430397.067581047 5501844.25364231,430392.067581047 5501844.25364231,430392.067581047 5501849.25364231))",7499.587288,0.52976796,0.696335316,0.420449108,0.278014332,0.160675228,0.72632736,0.288815752,-1.107913733,0.646374851,2.298986077,0.439613506,0.43261826,0.063143384,0.424111918,0.558349609,0.075081099,0.398560703,0.413983703,0.496280372,0.68333447,0.077668764,0.730951369,0.705875307,0.426548496,0.281518057,0.159374081,0.723665714,0.26927565,-1.123140395,1.264221668,2.542145729,0.441299975,0.439379543,0.056435755,0.439697593,0.561426699,0.076651517,0.399593309,0.414990649,0.498101562,0.688507706,0.076627634,0.812554598,0.70837453,0.430337965,0.293492943,0.164619252,0.718592286,0.263520285,-1.034775853,1.544946373,2.611251473,0.449532956,0.447575465,0.055586815,0.445162028,0.557590634,0.080559745,0.408189371,0.421037257,0.493581891,0.687061369,0.079132587,53.87418568
"POLYGON ((430397.067581047 5501849.25364231,430402.067581047 5501849.25364231,430402.067581047 5501844.25364231,430397.067581047 5501844.25364231,430397.067581047 5501849.25364231))",7761.862192,0.564440936,0.708595484,0.433070898,0.276582792,0.158956956,0.7296516,0.280094899,-1.233689278,0.605579212,2.352100074,0.449247003,0.443931989,0.062987842,0.434766024,0.572443798,0.077182889,0.40885403,0.427470759,0.508785933,0.697496623,0.078864759,0.776454926,0.711290583,0.431016088,0.285471499,0.160276245,0.71818459,0.265394911,-1.197994649,1.330527395,2.550907731,0.440555349,0.44281707,0.056454703,0.442951187,0.563621417,0.080271645,0.402727626,0.419895142,0.498460762,0.694265753,0.078923773,0.87907964,0.725098506,0.447617002,0.295761824,0.163945246,0.716882646,0.255431756,-1.19916001,1.544504404,2.652067661,0.458267055,0.462697454,0.057613723,0.457562111,0.574200138,0.086361958,0.423032053,0.440627381,0.50682655,0.707088098,0.082920464,48.3608084
"POLYGON ((430402.067581047 5501849.25364231,430407.067581047 5501849.25364231,430407.067581047 5501844.25364231,430402.067581047 5501844.25364231,430402.067581047 5501849.25364231))",7851.760639,0.621565938,0.707242161,0.435516298,0.275183797,0.15761856,0.733497143,0.276245341,-1.401715636,0.604828686,2.455447316,0.449235499,0.447476357,0.055046145,0.441215634,0.575398445,0.075783893,0.410336047,0.42832455,0.512275189,0.698577702,0.077140968,0.793218464,0.713939905,0.434551254,0.287277222,0.160749957,0.716581047,0.264445171,-1.284689069,1.2874493,2.553893685,0.44146882,0.446037635,0.055448718,0.445313901,0.566217154,0.082077369,0.406026676,0.424135819,0.500175864,0.69818753,0.080148924,0.927678049,0.725987107,0.450356886,0.296073765,0.163442194,0.717466831,0.252737686,-1.316586077,1.56106472,2.7174505,0.457914546,0.465778396,0.053416597,0.461911768,0.576639175,0.086673908,0.425030068,0.442839384,0.50900051,0.709494501,0.082674302,53.18235207
"POLYGON ((430407.067581047 5501849.25364231,430412.067581047 5501849.25364231,430412.067581047 5501844.25364231,430407.067581047 5501844.25364231,430407.067581047 5501849.25364231))",7626.229287,0.655755356,0.706934154,0.436479375,0.275317118,0.157248098,0.734125763,0.273825504,-1.517113239,0.593627796,2.504854262,0.449751392,0.448888436,0.050154977,0.444198586,0.576076776,0.075550547,0.410696715,0.428405166,0.513012201,0.698978558,0.076584375,0.812020808,0.713229969,0.434707657,0.28714662,0.160400044,0.716294974,0.264107808,-1.357839823,1.27797401,2.578156412,0.439481467,0.44605583,0.052838733,0.446471378,0.56635946,0.082046781,0.405427709,0.423627563,0.500228249,0.698510572,0.079912428,0.9320582,0.724263132,0.448999614,0.294365913,0.162708268,0.719489858,0.252420224,-1.325584292,1.566211909,2.743681967,0.45766744,0.464775197,0.051661132,0.462116316,0.576138109,0.085166054,0.423473723,0.440655194,0.509135768,0.707700193,0.081485219,56.09453716
"POLYGON ((430412.067581047 5501849.25364231,430417.067581047 5501849.25364231,430417.067581047 5501844.25364231,430412.067581047 5501844.25364231,430412.067581047 5501849.25364231))",7926.070558,0.644073635,0.70871684,0.434477791,0.278515071,0.158813514,0.728320479,0.27426514,-1.52725327,0.561526239,2.446380854,0.451322049,0.446035996,0.051364858,0.440248147,0.572202414,0.077648498,0.408814713,0.426939458,0.508244693,0.698019087,0.078362174,0.834900826,0.705801547,0.428106546,0.283143416,0.158402897,0.718643844,0.264995158,-1.403903008,1.335704267,2.644973159,0.431692466,0.439669222,0.04702075,0.445218369,0.561594903,0.078343563,0.397032723,0.41362147,0.496955231,0.691636115,0.076752644,0.848001808,0.717313945,0.439448014,0.28861846,0.161512621,0.724390596,0.256855994,-1.117726862,1.548532903,2.691610217,0.457631066,0.455603734,0.054788996,0.454030588,0.569756806,0.080018606,0.414808705,0.429678574,0.505193621,0.697504461,0.07841029,59.04291342
"POLYGON ((430417.067581047 5501849.25364231,430422.067581047 5501849.25364231,430422.067581047 5501844.25364231,430417.067581047 5501844.25364231,430417.067581047 5501849.25364231))",7921.31093,0.643405184,0.710013762,0.433654264,0.280726597,0.159791876,0.724676803,0.274146639,-1.493882835,0.599572003,2.416500986,0.450934172,0.444740556,0.053265283,0.438369617,0.570094347,0.07912669,0.408008397,0.426469289,0.505509421,0.697789118,0.079517016,0.846210957,0.699364141,0.423787281,0.279633105,0.156851657,0.72285223,0.266134121,-1.438464791,1.346752852,2.702549338,0.427089445,0.436150618,0.042275725,0.444991089,0.55909957,0.075033238,0.392127372,0.407189198,0.495984435,0.686335176,0.074000474,0.801014125,0.714349866,0.435184725,0.286050498,0.161077015,0.726620272,0.259367123,-1.050438985,1.487040579,2.654488862,0.458714455,0.451417044,0.055904288,0.449886963,0.56700781,0.07785064,0.411104016,0.425074637,0.503512427,0.693064123,0.077206632,60.02396335
"POLYGON ((430422.067581047 5501849.25364231,430427.067581047 5501849.25364231,430427.067581047 5501844.25364231,430422.067581047 5501844.25364231,430422.067581047 5501849.25364231))",7813.569622,0.671882525,0.710447595,0.435697734,0.281044841,0.159530908,0.725582883,0.272500277,-1.333361119,0.83735913,2.452911079,0.445194244,0.44716534,0.057640627,0.441389941,0.571993709,0.079444915,0.409801692,0.428497151,0.507281706,0.699427828,0.079395555,0.830438182,0.693423659,0.42411308,0.276267059,0.155972436,0.733422071,0.26832369,-1.453876823,1.236999899,2.754676938,0.429448068,0.439107172,0.038810249,0.447423376,0.561823577,0.071667161,0.394892655,0.408143021,0.500829272,0.683463365,0.071417866,0.837213665,0.721024603,0.443602562,0.291105181,0.162523024,0.722470313,0.257582895,-1.33557418,1.288215578,2.644860804,0.463144928,0.459127598,0.052024487,0.454874389,0.573028699,0.082905309,0.419391997,0.43592982,0.507300124,0.702491313,0.080591811,62.07101287
"POLYGON ((430427.067581047 5501849.25364231,430432.067581047 5501849.25364231,430432.067581047 5501844.25364231,430427.067581047 5501844.25364231,430427.067581047 5501849.25364231))",8544.618486,0.706625372,0.708113819,0.436457187,0.286055699,0.161644116,0.722327918,0.273729384,-1.292996466,0.971155018,2.476229072,0.440097615,0.449340701,0.057439938,0.442883685,0.569451332,0.081189133,0.4120747,0.42967017,0.50432393,0.698473632,0.080513995,0.874878615,0.68931821,0.420759588,0.285577506,0.159772895,0.722413927,0.27146472,-1.382376432,1.457634211,2.745815396,0.418513179,0.436599165,0.039261928,0.44501698,0.55228439,0.075444277,0.392603993,0.404694661,0.490186125,0.679081649,0.07384954,0.868661165,0.720863372,0.444803387,0.298574507,0.165491872,0.714818865,0.259740934,-1.29755348,1.416254282,2.626755118,0.456201628,0.460580915,0.053997992,0.454801813,0.569778234,0.087041307,0.421519369,0.438099101,0.502599314,0.703415275,0.083419953,57.09855739
"POLYGON ((430432.067581047 5501849.25364231,430437.067581047 5501849.25364231,430437.067581047 5501844.25364231,430432.067581047 5501844.25364231,430432.067581047 5501849.25364231))",7915.305063,0.748060644,0.704450518,0.436830051,0.293452665,0.164911784,0.717105642,0.276190408,-1.292645097,1.082678631,2.497552335,0.434605181,0.451694466,0.055498149,0.443991698,0.564925566,0.083686119,0.41481173,0.430669233,0.499222644,0.696427763,0.082237206,0.94745408,0.685387745,0.415607177,0.30080542,0.165803298,0.701938018,0.275355212,-1.269346416,1.829743117,2.712975502,0.401226349,0.43172849,0.041239,0.440495275,0.536954105,0.082372233,0.388134025,0.399164446,0.472404569,0.673586056,0.078465533,0.902257517,0.718118459,0.443447955,0.307882987,0.169402879,0.704897955,0.26364705,-1.133596793,1.68287161,2.60320735,0.444125265,0.459869422,0.058413171,0.452822648,0.562644705,0.091349807,0.421602406,0.437282324,0.494127706,0.701266006,0.086392721,63.64704805
"POLYGON ((430437.067581047 5501849.25364231,430442.067581047 5501849.25364231,430442.067581047 5501844.25364231,430437.067581047 5501844.25364231,430437.067581047 5501849.25364231))",7997.632068,0.739966691,0.699496627,0.433132842,0.29339011,0.165360719,0.718537718,0.278490052,-1.304930747,1.04438737,2.506437302,0.434567064,0.449360356,0.05253681,0.4420432,0.560969502,0.081990227,0.412533373,0.426531523,0.49632749,0.691063434,0.081092689,0.947771877,0.681621611,0.412838578,0.304395273,0.167681709,0.698363602,0.278565809,-1.146769464,1.954811335,2.693867445,0.395455346,0.429808602,0.043575024,0.438027412,0.531796396,0.08319544,0.386718035,0.396654099,0.467223555,0.669780135,0.079180147,0.903826118,0.711313158,0.437194631,0.306406885,0.169147804,0.706735998,0.265355527,-1.113056779,1.718547583,2.639136434,0.441264555,0.454962045,0.054625293,0.450427577,0.556702763,0.088207044,0.415865391,0.429117948,0.489741921,0.693319678,0.084070697,61.32324087
"POLYGON ((430442.067581047 5501849.25364231,430447.067581047 5501849.25364231,430447.067581047 5501844.25364231,430442.067581047 5501844.25364231,430442.067581047 5501849.25364231))",7127.735177,0.669010609,0.687305093,0.4178579,0.285579547,0.163333617,0.727331728,0.283147052,-1.261650324,0.89466396,2.495023727,0.438169703,0.435895428,0.047534136,0.432073995,0.550160915,0.074179668,0.398740664,0.408872798,0.489584833,0.673614442,0.07553247,0.846592337,0.667949796,0.400454327,0.296370327,0.166272387,0.712138474,0.286277145,-0.949404925,1.832898676,2.66119051,0.397949964,0.420507953,0.043819694,0.429313228,0.524730146,0.075170476,0.378098041,0.384282097,0.464610592,0.653741181,0.07384431,0.836597711,0.69720155,0.421723038,0.296219558,0.166310839,0.718360454,0.269472718,-1.07743746,1.57559514,2.669790983,0.444452509,0.441941127,0.047369733,0.44214718,0.546599478,0.078019686,0.401728705,0.410181344,0.48443675,0.674759597,0.077008661,65.85282431
"POLYGON ((430447.067581047 5501849.25364231,430452.067581047 5501849.25364231,430452.067581047 5501844.25364231,430447.067581047 5501844.25364231,430447.067581047 5501849.25364231))",7322.390336,0.679671466,0.681412935,0.41384232,0.289118052,0.165508389,0.726435006,0.28750065,-1.177837372,1.00264287,2.52029705,0.436642766,0.434444904,0.045967367,0.430698454,0.543537974,0.07318484,0.397387981,0.404523581,0.483951032,0.666479945,0.074919015,0.861460924,0.666897893,0.403170198,0.295821249,0.166306302,0.717233181,0.28477639,-0.983580291,1.80345583,2.724915028,0.402376235,0.425247192,0.040594257,0.433500826,0.527715743,0.073554747,0.382500052,0.387216359,0.468394995,0.654046416,0.072749756,0.840205014,0.688884914,0.416332871,0.2984882,0.168133765,0.719747424,0.271286458,-0.945126653,1.704622865,2.708922148,0.441081405,0.439697295,0.045763865,0.440594077,0.539434791,0.075621687,0.399304032,0.404108912,0.478944957,0.665627062,0.075394273,57.09855739
"POLYGON ((430452.067581047 5501849.25364231,430457.067581047 5501849.25364231,430457.067581047 5501844.25364231,430452.067581047 5501844.25364231,430452.067581047 5501849.25364231))",7614.468326,0.710752577,0.675486594,0.411190003,0.296329424,0.16928824,0.722781599,0.29304485,-1.046905518,1.211457312,2.556763649,0.433236063,0.435133412,0.045358058,0.430646822,0.535900623,0.073596235,0.398353979,0.401937202,0.47681959,0.659750283,0.075359594,0.900083601,0.667410195,0.4082302,0.296204492,0.16652184,0.722067416,0.281174332,-1.09101361,1.760833383,2.822956562,0.408972248,0.432719514,0.034908555,0.440436617,0.532317698,0.072338011,0.389292091,0.392396763,0.473520964,0.656249255,0.071867969,0.851703644,0.680586159,0.412628114,0.305063501,0.171972513,0.718268096,0.273794994,-0.709800035,1.945218742,2.737586856,0.43497321,0.439942554,0.04747355,0.439659014,0.531475991,0.07519703,0.400096044,0.400886729,0.472073123,0.65727374,0.075325578,64.66212234
"POLYGON ((430457.067581047 5501849.25364231,430462.067581047 5501849.25364231,430462.067581047 5501844.25364231,430457.067581047 5501844.25364231,430457.067581047 5501849.25364231))",8213.925901,0.610098124,0.596284688,0.408179998,0.256662816,0.157716811,0.6320104,0.297105193,-0.926142275,1.278538346,2.0467062,0.432160407,0.433461726,0.047519606,0.402677923,0.483480036,0.072852343,0.397426277,0.399377167,0.438090444,0.579314947,0.075078271,0.752669394,0.589311957,0.406966537,0.254219204,0.154463887,0.635196507,0.28256163,-1.060922384,1.707330823,2.267654657,0.412019014,0.432702541,0.034429576,0.412454456,0.484198272,0.070396304,0.389624655,0.391434968,0.439305574,0.578693628,0.070693009,0.720220029,0.60255909,0.408815622,0.263572305,0.160365805,0.632069349,0.276252359,-0.638381422,1.954461098,2.200027943,0.434571326,0.437949419,0.047013462,0.411947966,0.481905878,0.073507458,0.398466885,0.397219986,0.436657608,0.578339398,0.074252442,63.51413736
"POLYGON ((430462.067581047 5501849.25364231,430467.067581047 5501849.25364231,430467.067581047 5501844.25364231,430462.067581047 5501844.25364231,430462.067581047 5501849.25364231))",7961.189832,0.443575934,0.480444983,0.399888933,0.19355721,0.138469733,0.497680292,0.305733114,-0.625377089,1.268695354,1.263386726,0.432394028,0.426047072,0.05674175,0.360750362,0.408667892,0.069416326,0.392552406,0.392755374,0.383562446,0.4620267,0.073408376,0.512236729,0.471908525,0.395460308,0.19104965,0.136269182,0.502473027,0.292654812,-0.803903192,1.554080129,1.385681033,0.415326521,0.422922313,0.039952973,0.367013305,0.409718126,0.06440541,0.382092074,0.380949453,0.385419503,0.461258739,0.067256987,0.517245367,0.489667878,0.39876309,0.198047876,0.141036376,0.503510967,0.282575056,-0.665773392,1.677731812,1.379356861,0.440944627,0.429857343,0.042996529,0.370848924,0.411530092,0.067470171,0.391083613,0.387108564,0.386970267,0.464114591,0.070156511,62.86996051
"POLYGON ((430467.067581047 5501849.25364231,430472.067581047 5501849.25364231,430472.067581047 5501844.25364231,430467.067581047 5501844.25364231,430467.067581047 5501849.25364231))",7814.6075,0.55822134,0.543274581,0.306193709,0.278765023,0.170875967,0.818433642,0.332356751,-0.8895998,0.911114216,2.91728735,0.414497346,0.36116752,-0.014954174,0.390716016,0.45307523,0.02856514,0.311376005,0.287684649,0.424959749,0.519235432,0.034375567,0.307607859,0.567174733,0.321979761,0.284360945,0.17748411,0.809828579,0.348574996,0.369811058,1.341715813,2.439982653,0.426067173,0.375637442,0.047529392,0.374589294,0.465291291,0.034761041,0.342887998,0.318333387,0.434398383,0.536407828,0.043292802,0.585991859,0.560795307,0.320195735,0.300632268,0.182479069,0.797519982,0.323556066,-0.287823677,1.510800838,2.857046127,0.422492683,0.379301637,0.007532961,0.395803213,0.453542948,0.035632458,0.334871978,0.307149678,0.421776146,0.528859675,0.041973025,60.84497093
"POLYGON ((430287.067581047 5501844.25364231,430292.067581047 5501844.25364231,430292.067581047 5501839.25364231,430287.067581047 5501839.25364231,430287.067581047 5501844.25364231))",9473.67073,0.610645443,0.620479107,0.386032894,0.28472285,0.165094465,0.726594776,0.313722625,-0.976718932,1.073771983,2.467364788,0.355721444,0.408162534,0.042840244,0.411267042,0.517531991,0.06552298,0.370422035,0.372433528,0.462562561,0.63675347,0.069079522,0.77549991,0.666897655,0.419416279,0.310305044,0.174667262,0.707648546,0.311523408,-0.652954102,1.782162666,2.533210754,0.390232906,0.443147436,0.060565174,0.434402257,0.535555899,0.082305204,0.407820061,0.412523627,0.472831696,0.668217361,0.081821516,0.814920604,0.642640382,0.405393288,0.322767392,0.181370258,0.700389206,0.32485944,-0.459301472,2.082882345,2.588541269,0.368196562,0.435355291,0.055582985,0.428561732,0.513465971,0.081267606,0.399762005,0.397333547,0.453138635,0.646854848,0.080867633,61.84974481
"POLYGON ((430292.067581047 5501844.25364231,430297.067581047 5501844.25364231,430297.067581047 5501839.25364231,430292.067581047 5501839.25364231,430292.067581047 5501844.25364231))",11361.07938,0.599556208,0.636018395,0.387610108,0.290574163,0.167780891,0.715688825,0.312723368,-0.881115288,1.141970992,2.379346848,0.37090908,0.408138096,0.050418042,0.407530338,0.515271902,0.070140954,0.372534037,0.376033917,0.458143204,0.640340894,0.073164389,0.834349394,0.666767925,0.414352253,0.307357848,0.172655873,0.71028024,0.300132975,-0.880195469,1.754635811,2.651495695,0.398488492,0.43877247,0.048056912,0.436631098,0.531766564,0.079058003,0.400204048,0.403668448,0.470361158,0.662290245,0.078495238,0.813882291,0.650686026,0.402939498,0.318718448,0.179374672,0.702551603,0.310076296,-0.590790272,1.96851939,2.602436423,0.386083812,0.432035834,0.050936887,0.427770004,0.513265848,0.079385318,0.395400003,0.393426746,0.45344837,0.645355672,0.07926986,65.96967297
